dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.3e-05,0.86036,0.028012,2.25e-18,30729.0,5.77e-10,4.8231e-31,3.99e+21,33.481,17.52
4.3e-05,0.86036,0.028012,2.25e-18,30729.0,5.77e-10,4.8231e-31,5.09e+21,66.657,46.293
4.3e-05,0.86036,0.028012,2.25e-18,30729.0,5.77e-10,4.8231e-31,6.05e+21,96.475,72.259
4.3e-05,0.86036,0.028012,2.25e-18,30729.0,5.77e-10,4.8231e-31,7.02e+21,108.75,80.681
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,1.1007e+21,7.2583,2.8553
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,2.06e+21,12.065,3.8095
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,3.03e+21,17.822,5.7143
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,3.99e+21,38.636,22.675
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,5.09e+21,82.758,62.395
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,6.05e+21,122.45,98.238
4.77e-05,0.8018,0.021397,2.13e-18,29333.0,6.89e-10,5.8936e-31,7.02e+21,137.68,109.61
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,1.1007e+21,7.0651,2.6622
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,2.06e+21,12.062,3.8065
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,3.03e+21,18.085,5.9765
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,3.99e+21,39.89,23.929
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,5.09e+21,86.82,66.456
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,6.05e+21,127.94,103.72
4.56e-05,0.67773,0.024773,2.05e-18,27622.0,5.03e-10,4.7756e-31,7.02e+21,143.64,115.57
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,1.1007e+21,7.1108,2.7079
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,2.06e+21,12.27,4.0146
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,3.03e+21,16.884,4.7762
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,3.99e+21,28.74,12.78
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,5.09e+21,51.342,30.978
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,6.05e+21,97.931,73.715
3.14e-05,0.77658,0.023924,1.93e-18,36115.0,6.28e-10,4.5622e-31,7.02e+21,125.86,97.795
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,1.1007e+21,7.375,2.9721
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,2.06e+21,12.606,4.3507
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,3.03e+21,18.507,6.3991
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,3.99e+21,39.001,23.04
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,5.09e+21,82.217,61.853
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,6.05e+21,120.43,96.214
4.79e-05,0.79737,0.02549,1.95e-18,31996.0,5.13e-10,5.0983e-31,7.02e+21,135.03,106.96
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,1.1007e+21,7.58,3.177
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,2.06e+21,12.518,4.2624
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,3.03e+21,18.013,5.905
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,3.99e+21,36.902,20.942
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,5.09e+21,75.788,55.425
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,6.05e+21,110.12,85.904
4.37e-05,0.80729,0.018445,2.08e-18,26697.0,5.97e-10,6.6025e-31,7.02e+21,123.33,95.259
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,1.1007e+21,7.8051,3.4022
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,2.06e+21,13.4,5.1447
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,3.03e+21,18.701,6.593
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,3.99e+21,33.301,17.34
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,5.09e+21,82.263,61.9
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,6.05e+21,125.27,101.06
3.6e-05,0.78696,0.023214,1.68e-18,28500.0,5.26e-10,5.6182e-31,7.02e+21,178.59,150.52
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,1.1007e+21,7.1283,2.7254
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,2.06e+21,12.129,3.8737
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,3.03e+21,17.335,5.2264
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,3.99e+21,33.872,17.911
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,5.09e+21,66.601,46.238
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,6.05e+21,95.883,71.667
4.11e-05,0.82145,0.026261,2.05e-18,28882.0,5.34e-10,4.9448e-31,7.02e+21,107.31,79.243
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,1.1007e+21,6.305,1.902
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,2.06e+21,10.987,2.7312
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,3.03e+21,16.177,4.0688
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,3.99e+21,32.989,17.028
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,5.09e+21,66.184,45.82
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,6.05e+21,96.122,71.906
3.81e-05,0.74515,0.0229,2.2e-18,24903.0,5.67e-10,3.6803e-31,7.02e+21,108.08,80.016
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,1.1007e+21,6.981,2.5781
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,2.06e+21,11.756,3.5009
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,3.03e+21,17.409,5.3011
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,3.99e+21,37.239,21.279
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,5.09e+21,78.452,58.088
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,6.05e+21,128.24,104.03
3.97e-05,0.63435,0.023841,2.32e-18,33997.0,5.3e-10,5.0004e-31,7.02e+21,191.83,163.76
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,1.1007e+21,7.0832,2.6803
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,2.06e+21,12.2,3.9443
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,3.03e+21,17.64,5.5321
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,3.99e+21,35.056,19.096
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,5.09e+21,69.764,49.401
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,6.05e+21,100.4,76.181
4e-05,0.75081,0.025343,1.87e-18,24193.0,5.36e-10,4.6361e-31,7.02e+21,115.53,87.466
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,1.1007e+21,6.988,2.585
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,2.06e+21,11.821,3.5655
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,3.03e+21,17.599,5.4912
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,3.99e+21,38.313,22.352
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,5.09e+21,82.022,61.659
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,6.05e+21,121.53,97.313
4.7e-05,0.77671,0.023265,2.14e-18,30840.0,6.37e-10,4.9694e-31,7.02e+21,136.66,108.59
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,1.1007e+21,7.7426,3.3396
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,2.06e+21,13.242,4.9868
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,3.03e+21,19.256,7.1475
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,3.99e+21,39.203,23.242
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,5.09e+21,80.681,60.317
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,6.05e+21,116.43,92.213
4.67e-05,0.80111,0.025811,1.74e-18,30190.0,5.47e-10,5.6251e-31,7.02e+21,130.01,101.94
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,1.1007e+21,6.9975,2.5946
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,2.06e+21,11.939,3.6833
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,3.03e+21,16.853,4.7451
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,3.99e+21,31.611,15.65
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,5.09e+21,60.107,39.743
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,6.05e+21,84.912,60.696
3.67e-05,0.78968,0.024268,2.19e-18,30724.0,4.5e-10,4.6553e-31,7.02e+21,95.345,67.277
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,1.1007e+21,7.4866,3.0836
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,2.06e+21,12.64,4.3844
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,3.03e+21,18.354,6.2456
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,3.99e+21,37.978,22.017
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,5.09e+21,78.799,58.436
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,6.05e+21,115.18,90.968
4.81e-05,0.8445,0.02662,1.95e-18,31705.0,6.12e-10,5.6627e-31,7.02e+21,129.11,101.05
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,1.1007e+21,6.9356,2.5326
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,2.06e+21,11.81,3.5542
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,3.03e+21,17.922,5.8134
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,3.99e+21,40.499,24.538
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,5.09e+21,89.729,69.366
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,6.05e+21,133.4,109.18
4.61e-05,0.65122,0.025017,2.08e-18,28538.0,6.13e-10,4.7435e-31,7.02e+21,150.11,122.04
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,1.1007e+21,6.9786,2.5757
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,2.06e+21,11.831,3.5756
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,3.03e+21,17.123,5.0149
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,3.99e+21,34.649,18.689
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,5.09e+21,69.882,49.519
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,6.05e+21,101.68,77.467
4.27e-05,0.84671,0.019344,2.14e-18,25900.0,5.11e-10,4.882e-31,7.02e+21,114.03,85.959
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,1.1007e+21,7.4188,3.0159
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,2.06e+21,12.657,4.4019
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,3.03e+21,18.505,6.3969
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,3.99e+21,38.25,22.29
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,5.09e+21,79.134,58.77
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,6.05e+21,114.77,90.552
4.4e-05,0.72598,0.028905,1.82e-18,30271.0,6.65e-10,5.3204e-31,7.02e+21,128.41,100.34
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,1.1007e+21,6.7742,2.3713
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,2.06e+21,11.57,3.3142
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,3.03e+21,16.935,4.8266
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,3.99e+21,34.499,18.539
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,5.09e+21,71.926,51.562
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,6.05e+21,129.68,105.46
3.57e-05,0.63751,0.023619,2.17e-18,30473.0,6.02e-10,4.4736e-31,7.02e+21,198.33,170.26
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,1.1007e+21,7.6894,3.2865
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,2.06e+21,13.109,4.8534
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,3.03e+21,18.995,6.8866
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,3.99e+21,37.855,21.894
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,5.09e+21,76.046,55.683
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,6.05e+21,118.7,94.482
4.21e-05,0.73431,0.027934,1.78e-18,34828.0,6.53e-10,5.6621e-31,7.02e+21,160.47,132.4
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,1.1007e+21,7.0362,2.6333
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,2.06e+21,11.752,3.4961
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,3.03e+21,17.591,5.4824
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,3.99e+21,38.948,22.988
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,5.09e+21,84.538,64.174
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,6.05e+21,125.49,101.27
4.74e-05,0.72082,0.028396,2.2e-18,26048.0,6.2e-10,5.4753e-31,7.02e+21,141.26,113.19
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,1.1007e+21,7.1848,2.7818
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,2.06e+21,12.089,3.833
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,3.03e+21,17.294,5.1864
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,3.99e+21,33.827,17.867
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,5.09e+21,80.858,60.494
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,6.05e+21,137.5,113.28
3.54e-05,0.66879,0.025331,2.14e-18,32629.0,6.09e-10,5.3305e-31,7.02e+21,219.11,191.04
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,1.1007e+21,6.829,2.4261
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,2.06e+21,11.427,3.1712
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,3.03e+21,16.836,4.7276
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,3.99e+21,35.343,19.383
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,5.09e+21,72.688,52.325
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,6.05e+21,107.6,83.381
3.91e-05,0.64945,0.030977,2.35e-18,30401.0,6.64e-10,5.1776e-31,7.02e+21,136.53,108.46
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,1.1007e+21,7.2316,2.8286
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,2.06e+21,12.248,3.9922
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,3.03e+21,17.404,5.2955
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,3.99e+21,33.397,17.436
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,5.09e+21,65.155,44.791
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,6.05e+21,114.44,90.228
3.65e-05,0.73858,0.021413,2e-18,27481.0,5.75e-10,5.2406e-31,7.02e+21,159.66,131.59
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,1.1007e+21,7.7996,3.3967
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,2.06e+21,13.518,5.2624
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,3.03e+21,19.824,7.716
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,3.99e+21,38.326,22.365
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,5.09e+21,107.74,87.381
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,6.05e+21,163.75,139.53
3.81e-05,0.70974,0.01929,1.62e-18,29317.0,5.34e-10,5.4165e-31,7.02e+21,261.46,233.39
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,1.1007e+21,7.0619,2.659
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,2.06e+21,11.925,3.6693
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,3.03e+21,17.44,5.3321
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,3.99e+21,36.268,20.307
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,5.09e+21,74.738,54.374
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,6.05e+21,109.29,85.077
4.43e-05,0.77868,0.028339,2.09e-18,26573.0,5.88e-10,5.1314e-31,7.02e+21,122.61,94.542
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,1.1007e+21,7.0669,2.664
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,2.06e+21,12.167,3.9112
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,3.03e+21,17.348,5.2397
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,3.99e+21,33.303,17.342
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,5.09e+21,64.545,44.181
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,6.05e+21,92.273,68.056
3.9e-05,0.8128,0.022561,1.95e-18,33664.0,6.33e-10,4.5822e-31,7.02e+21,103.37,75.3
3.82e-05,0.67025,0.027079,1.86e-18,33833.0,5.15e-10,4.9961e-31,1.1007e+21,7.4508,3.0479
