dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,1.0368e+21,4.3224,0.17518
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,2.0045e+21,8.272,0.25407
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,3.0413e+21,12.673,0.50773
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,4.009e+21,19.339,3.303
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,5.0458e+21,29.34,9.1572
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,6.0134e+21,40.16,16.107
4.303e-05,0.86036,0.028012,2.2524e-18,30729.0,5.7679e-10,4.8231e-31,6.9811e+21,52.291,24.367
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,1.0368e+21,4.3615,0.21426
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,2.0045e+21,8.317,0.29907
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,3.0413e+21,12.981,0.81601
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,4.009e+21,20.888,4.8524
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,5.0458e+21,32.817,12.634
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,6.0134e+21,45.689,21.635
4.775e-05,0.8018,0.021397,2.1349e-18,29333.0,6.8861e-10,5.8936e-31,6.9811e+21,60.27,32.346
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,1.0368e+21,4.3395,0.19228
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,2.0045e+21,8.3112,0.2933
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,3.0413e+21,13.078,0.91245
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,4.009e+21,21.329,5.2932
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,5.0458e+21,33.748,13.565
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,6.0134e+21,47.118,23.064
4.5613e-05,0.67773,0.024773,2.0498e-18,27622.0,5.0252e-10,4.7756e-31,6.9811e+21,62.29,34.366
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,1.0368e+21,4.3428,0.19559
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,2.0045e+21,8.3277,0.30981
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,3.0413e+21,12.541,0.37573
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,4.009e+21,17.841,1.8052
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,5.0458e+21,25.66,5.4772
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,6.0134e+21,34.2,10.146
3.1412e-05,0.77658,0.023924,1.9347e-18,36115.0,6.2792e-10,4.5622e-31,6.9811e+21,43.715,15.791
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,1.0368e+21,4.3705,0.22331
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,2.0045e+21,8.3628,0.34487
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,3.0413e+21,13.038,0.87249
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,4.009e+21,20.843,4.8069
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,5.0458e+21,32.597,12.414
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,6.0134e+21,45.288,21.234
4.7906e-05,0.79737,0.02549,1.9473e-18,31996.0,5.1263e-10,5.0983e-31,6.9811e+21,59.654,31.73
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,1.0368e+21,4.3956,0.24841
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,2.0045e+21,8.3627,0.34482
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,3.0413e+21,12.926,0.76077
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,4.009e+21,20.298,4.2622
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,5.0458e+21,31.399,11.216
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,6.0134e+21,43.392,19.338
4.3683e-05,0.80729,0.018445,2.0819e-18,26697.0,5.974e-10,6.6025e-31,6.9811e+21,56.917,28.992
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,1.0368e+21,4.4122,0.26503
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,2.0045e+21,8.4366,0.41867
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,3.0413e+21,12.791,0.62617
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,4.009e+21,18.87,2.834
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,5.0458e+21,27.915,7.7322
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,6.0134e+21,37.736,13.682
3.6046e-05,0.78696,0.023214,1.676e-18,28500.0,5.2623e-10,5.6182e-31,6.9811e+21,48.714,20.79
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,1.0368e+21,4.346,0.19882
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,2.0045e+21,8.3184,0.30043
