%eval_id interface dGrainHBS      FaceCovMax     SwellLink      vResol         DatomFissGBx   fNucleate      aAtomDifFiss FD1 fuel_swelling1 fuel_gas_swelling1 FD2 fuel_swelling2 fuel_gas_swelling2 FD3 fuel_swelling3 fuel_gas_swelling3 FD4 fuel_swelling4 fuel_gas_swelling4 FD5 fuel_swelling5 fuel_gas_swelling5 FD6 fuel_swelling6 fuel_gas_swelling6 FD7 fuel_swelling7 fuel_gas_swelling7
          16           7   3.9697887970594152E-005  0.63434772514858195        2.3840775418503411E-002   2.3217208373031324E-018   33997.095408825408        5.3038418782848859E-010   5.0004065452953136E-031	.1036800004142849E+22 4.334210757721915 .1870107411505221 .2004480008009508E+22 8.288648901436440 .2707288693984120 .3041280012152354E+22 12.93490845762659 .7697884090171760 .4008960016019010E+22 20.65228250570726 4.616442441631221 .5045760020161855E+22 32.18725463994434 12.00421455929692 .6013440024028510E+22 44.56510730254662 20.51134720643258 .6981120027895166E+22 58.50494028121457 30.58046016963390
          17           7   3.9969901991991206E-005  0.75080567389074548        2.5342967157531614E-002   1.8664406448961956E-018   24193.359075749064        5.3631280209008993E-010   4.6361368071922828E-031	.1036800004142849E+22 4.339030196399016 .1918301798276220 .2004480008009508E+22 8.319332504293179 .3014124722551514 .3041280012152354E+22 12.81086064097124 .6457405923618192 .4008960016019010E+22 19.74430293710931 3.708462873033269 .5045760020161855E+22 30.10945354028732 9.926413459639903 .6013440024028510E+22 41.28720039610801 17.23344029999397 .6981120027895166E+22 53.82323483768994 25.89875472610927
          18           7   4.6950848046552168E-005  0.77671478828941010        2.3265085495683440E-002   2.1372008796665805E-018   30839.992556252375        6.3736827178646878E-010   4.9694047001220993E-031	.1036800004142849E+22 4.332763782814428 .1855637662430343 .2004480008009508E+22 8.289572461609641 .2716524295716113 .3041280012152354E+22 12.95271234333858 .7875922947291624 .4008960016019010E+22 20.83532204031152 4.799481976235484 .5045760020161855E+22 32.71082529592005 12.52778521527264 .6013440024028510E+22 45.51113733281353 21.45737723669950 .6981120027895166E+22 59.99692944359091 32.07244933201024
          19           7   4.6721433141089214E-005  0.80111349122455555        2.5811195754224390E-002   1.7426992885182637E-018   30190.152665528014        5.4712953487457269E-010   5.6251252288407009E-031	.1036800004142849E+22 4.406681532485543 .2594815159141494 .2004480008009508E+22 8.422496669270240 .4045766372322099 .3041280012152354E+22 13.07106445612451 .9059444075150894 .4008960016019010E+22 20.68021580247006 4.644375738394023 .5045760020161855E+22 32.11921381657598 11.93617373592856 .6013440024028510E+22 44.47508560818291 20.42132551206887 .6981120027895166E+22 58.43882889311075 30.51434878153009
          20           7   3.6703180232844997E-005  0.78967837600471125        2.4267717228785894E-002   2.1887817382855487E-018   30723.644492522275        4.4959294729760896E-010   4.6552661599229513E-031	.1036800004142849E+22 4.334109638049611 .1869096214782179 .2004480008009508E+22 8.302209199728329 .2842891676902993 .3041280012152354E+22 12.62937681868895 .4642567700795359 .4008960016019010E+22 18.77706742600642 2.741227361930380 .5045760020161855E+22 27.95511242409016 7.772072343442733 .6013440024028510E+22 37.91069272822042 13.85693263210638 .6981120027895166E+22 49.03654055411188 21.11206044253121
          21           7   4.8126357110909142E-005  0.84450175892161605        2.6619644617377522E-002   1.9524959212325012E-018   31705.163833440532        6.1197309121917574E-010   5.6626762019385186E-031	.1036800004142849E+22 4.382777441297659 .2355774247262649 .2004480008009508E+22 8.368297293332407 .3503772612943755 .3041280012152354E+22 12.97647191784592 .8113518692364983 .4008960016019010E+22 20.49962556647318 4.463785502397146 .5045760020161855E+22 31.82069993902871 11.63765985838129 .6013440024028510E+22 44.05091595793552 19.99715586182148 .6981120027895166E+22 57.86196317956099 29.93748306798033
          22           7   4.6111803514364074E-005  0.65121528375079485        2.5016605760529262E-002   2.0754654444006806E-018   28537.725113472952        6.1257175127121233E-010   4.7435337692115868E-031	.1036800004142849E+22 4.326579784922595 .1793797683512023 .2004480008009508E+22 8.285992742466703 .2680727104286750 .3041280012152354E+22 13.08957738137756 .9244573327681496 .4008960016019010E+22 21.55922412935892 5.523384065282881 .5045760020161855E+22 34.31151438019856 14.12847429955114 .6013440024028510E+22 48.02919426848882 23.97543417237477 .6981120027895166E+22 63.62541241546214 35.70093230388148
          23           7   4.2742410895540186E-005  0.84670545826596999        1.9343901542917413E-002   2.1376400027241854E-018   25900.009153672563        5.1122801425570852E-010   4.8820183178000313E-031	.1036800004142849E+22 4.331728422564630 .1845284059932367 .2004480008009508E+22 8.290474262119528 .2725542300814975 .3041280012152354E+22 12.74932494101750 .5842048924080816 .4008960016019010E+22 19.69103337327886 3.655193309202819 .5045760020161855E+22 30.14401954737050 9.960979466723080 .6013440024028510E+22 41.45639317860439 17.40263308249035 .6981120027895166E+22 54.17724318122919 26.25276306964852
          24           7   4.3984269870908909E-005  0.72598209063424790        2.8905497102556622E-002   1.8236064441438254E-018   30270.973500611599        6.6548838903296962E-010   5.3204099689547766E-031	.1036800004142849E+22 4.373642631181859 .2264426146104645 .2004480008009508E+22 8.365430962782980 .3475109307449509 .3041280012152354E+22 13.00585838836179 .8407383397523674 .4008960016019010E+22 20.59004021824002 4.554200154163984 .5045760020161855E+22 31.93606828658541 11.75302820593799 .6013440024028510E+22 44.14686315985020 20.09310306373616 .6981120027895166E+22 57.90732915931284 29.98284904773217
          25           7   3.5674825746291417E-005  0.63751252789540180        2.3619353188379433E-002   2.1718986922238641E-018   30472.862703225357        6.0227104172787515E-010   4.4736166373477825E-031	.1036800004142849E+22 4.311464079371843 .1642640628004499 .2004480008009508E+22 8.262966093328840 .2450460612908074 .3041280012152354E+22 12.76606624386785 .6009461952584326 .4008960016019010E+22 19.80876676188055 3.772926697804508 .5045760020161855E+22 30.26971710769878 10.08667702705136 .6013440024028510E+22 41.48803356796415 17.43427347185011 .6981120027895166E+22 54.03633190211308 26.11185179053242
          26           7   4.2120163549046529E-005  0.73430838946170129        2.7933634255312770E-002   1.7839130695520510E-018   34828.315577094298        6.5308389820266731E-010   5.6621472222079077E-031	.1036800004142849E+22 4.401875192864224 .2546751762928287 .2004480008009508E+22 8.410311762765943 .3923917307279122 .3041280012152354E+22 13.00048793625334 .8353678876439258 .4008960016019010E+22 20.29936323248579 4.263523168409753 .5045760020161855E+22 31.19834846053859 11.01530837989118 .6013440024028510E+22 42.93740060876643 18.88364051265239 .6981120027895166E+22 56.13540082214406 28.21092071056339
          27           7   4.7371531990067271E-005  0.72082273816680686        2.8395784142021492E-002   2.1975256124759916E-018   26048.171808778676        6.2004277228651250E-010   5.4752611426476318E-031	.1036800004142849E+22 4.339001841427507 .1918018248561130 .2004480008009508E+22 8.285199248949638 .2672792169116101 .3041280012152354E+22 12.98614007268503 .8210200240756117 .4008960016019010E+22 21.06617672036871 5.030336656292671 .5045760020161855E+22 33.22168218115549 13.03864210050807 .6013440024028510E+22 46.30139704007507 22.24763694396102 .6981120027895166E+22 61.11704207358309 33.19256196200242
          28           7   3.5414045399705374E-005  0.66878501539271040        2.5330574727505408E-002   2.1391207687036867E-018   32628.964017160444        6.0884283922568737E-010   5.3304742813496131E-031	.1036800004142849E+22 4.353257473533716 .2060574569623214 .2004480008009508E+22 8.318008482830978 .3000884507929467 .3041280012152354E+22 12.76769113570030 .6025710870908840 .4008960016019010E+22 19.49277199241093 3.456931928334884 .5045760020161855E+22 29.47234667458850 9.289306593941085 .6013440024028510E+22 40.20035535115625 16.14659525504221 .6981120027895166E+22 52.18171962285288 24.25723951127222
          29           7   3.9080406718604900E-005  0.64945098493436104        3.0977266382952656E-002   2.3499358921346549E-018   30401.170755777261        6.6406633859982600E-010   5.1775665176899149E-031	.1036800004142849E+22 4.319503676307385 .1723036597359913 .2004480008009508E+22 8.254587733178742 .2366677011407114 .3041280012152354E+22 12.79073021293689 .6256101643274702 .4008960016019010E+22 20.07654335189844 4.040703287822399 .5045760020161855E+22 30.91685450169508 10.73381442104765 .6013440024028510E+22 42.53348690198138 18.47972680586733 .6981120027895166E+22 55.54988413115017 27.62540401956952
          30           7   3.6486991952416226E-005  0.73858230059028041        2.1412514769385136E-002   1.9968189566770764E-018   27480.840696653337        5.7463826813277898E-010   5.2406367652247249E-031	.1036800004142849E+22 4.356171515913841 .2089714993424476 .2004480008009508E+22 8.329552259216149 .3116322271781203 .3041280012152354E+22 12.73887388258742 .5737538339780034 .4008960016019010E+22 19.28037636672824 3.244536302652200 .5045760020161855E+22 29.03116490553554 8.848124824888123 .6013440024028510E+22 39.55909918878198 15.50533909266793 .6981120027895166E+22 51.33072644346329 23.40624633188263
          31           7   3.8134722514281447E-005  0.70973625335496304        1.9289824998102133E-002   1.6166656671484313E-018   29317.490064914920        5.3375503805731572E-010   5.4164880111912728E-031	.1036800004142849E+22 4.410519863277559 .2633198467061651 .2004480008009508E+22 8.442688779098670 .4247687470606414 .3041280012152354E+22 13.00438706389730 .8392670152878845 .4008960016019010E+22 20.07872959211523 4.042889528039187 .5045760020161855E+22 30.62895508228154 10.44591500163411 .6013440024028510E+22 42.00611586117506 17.95235576506101 .6981120027895166E+22 54.78337944154410 26.85889932996343
          32           7   4.4273189134560187E-005  0.77867840383242659        2.8338576515356376E-002   2.0878506107088209E-018   26572.948755245990        5.8758366673846641E-010   5.1313866225698366E-031	.1036800004142849E+22 4.339882477153019 .1926824605816241 .2004480008009508E+22 8.299200917474117 .2812808854360861 .3041280012152354E+22 12.84826877895670 .6831487303472840 .4008960016019010E+22 20.17035541405538 4.134515349979341 .5045760020161855E+22 31.15415018523249 10.97111010458507 .6013440024028510E+22 42.98992595841995 18.93616586230591 .6981120027895166E+22 56.30777097529565 28.38329086371499
          33           7   3.9000929413737120E-005  0.81280124550026556        2.2560983932098648E-002   1.9464394198733335E-018   33663.975814631638        6.3258773730522480E-010   4.5821847955948500E-031	.1036800004142849E+22 4.338384719791451 .1911847032200582 .2004480008009508E+22 8.318041483525533 .3001214514875027 .3041280012152354E+22 12.71421052695386 .5490904783444481 .4008960016019010E+22 19.19070918188089 3.154869117804856 .5045760020161855E+22 28.87603226539074 8.692992184743323 .6013440024028510E+22 39.35968679065034 15.30592669453629 .6981120027895166E+22 51.09340657550967 23.16892646392902
          34           7   3.8182211104063871E-005  0.67025144944551418        2.7079100500093448E-002   1.8610822819468836E-018   33832.983951730814        5.1502845932773066E-010   4.9960705887787220E-031	.1036800004142849E+22 4.377202411704852 .2300023951334583 .2004480008009508E+22 8.381678915168065 .3637588831300356 .3041280012152354E+22 12.94127182117107 .7761517725616544 .4008960016019010E+22 20.06453911742104 4.028699053345005 .5045760020161855E+22 30.65742379698822 10.47438371634080 .6013440024028510E+22 42.04764938804004 17.99388929192601 .6981120027895166E+22 54.81896261892284 26.89448250734216
          35           7   3.1863022866480251E-005  0.70919992888244265        2.3918631044068803E-002   1.8586036325949211E-018   28551.547161373524        6.6649792121226375E-010   4.4391118922274434E-031	.1036800004142849E+22 4.327960381112636 .1807603645412429 .2004480008009508E+22 8.304264492231715 .2863444601936838 .3041280012152354E+22 12.59363150350387 .4285114548944600 .4008960016019010E+22 18.43135973726064 2.395519673184599 .5045760020161855E+22 27.04555323294635 6.862513152298920 .6013440024028510E+22 36.36703959751237 12.31327950139834 .6981120027895166E+22 46.74115374550920 18.81667363392853
          36           7   4.0638297402816146E-005  0.71839410361374878        2.6549856871459734E-002   1.8283239680546917E-018   32551.872144835033        5.9482772895454351E-010   5.2437528322210686E-031	.1036800004142849E+22 4.380949962984284 .2337499464128885 .2004480008009508E+22 8.381676922586763 .3637568905487327 .3041280012152354E+22 12.95150419052914 .7863841419197249 .4008960016019010E+22 20.16956255000345 4.133722485927409 .5045760020161855E+22 30.94002046733403 10.75698038668661 .6013440024028510E+22 42.53692180970750 18.48316171359346 .6981120027895166E+22 55.56303200490078 27.63855189332010
          37           7   3.8577368366980094E-005  0.62582565297526238        2.5409343385503054E-002   1.6952699221816157E-018   24354.338367248794        6.9878090889248980E-010   5.2109839380355734E-031	.1036800004142849E+22 4.366016777420573 .2188167608491791 .2004480008009508E+22 8.359052197016972 .3411321649789392 .3041280012152354E+22 13.01200512880087 .8468850801914576 .4008960016019010E+22 20.55038546384010 4.514545399764058 .5045760020161855E+22 31.76419385795615 11.58115377730872 .6013440024028510E+22 43.79446417276478 19.74070407665074 .6981120027895166E+22 57.31373725755569 29.38925714597502
          38           7   3.5027141746186547E-005  0.65341109364611527        2.1696138894299149E-002   2.1111364688136747E-018   25082.940817998930        6.3374377425478305E-010   4.2020823226724482E-031	.1036800004142849E+22 4.290836953230430 .1436369366590357 .2004480008009508E+22 8.230119984771404 .2121999527333753 .3041280012152354E+22 12.68647049835418 .5213504497447649 .4008960016019010E+22 19.56282381967624 3.526983755600197 .5045760020161855E+22 29.77634150263644 9.593301421989024 .6013440024028510E+22 40.73693184000837 16.68317174389434 .6981120027895166E+22 52.98537882973606 25.06089871815539
          39           7   3.7521431816104516E-005  0.75231871269408290        2.7919381110125683E-002   1.8995143121722366E-018   29667.877074930231        7.4355015238443758E-010   4.4796961537544734E-031	.1036800004142849E+22 4.322084101500129 .1748840849287361 .2004480008009508E+22 8.289811792460043 .2718917604220129 .3041280012152354E+22 12.68231059695651 .5171905483470918 .4008960016019010E+22 19.16020981983607 3.124369755760033 .5045760020161855E+22 28.79399502656094 8.610954945913525 .6013440024028510E+22 39.18351225388430 15.12975215777026 .6981120027895166E+22 50.78692262155181 22.86244250997115
          40           7   4.3772905109919279E-005  0.74895922190687614        1.9849289654081503E-002   1.8816259555765963E-018   22191.596374990972        5.7994446776490352E-010   4.0988026614165501E-031	.1036800004142849E+22 4.304009829969672 .1568098133982786 .2004480008009508E+22 8.266537787383351 .2486177553453197 .3041280012152354E+22 12.89873509323500 .7336150446255824 .4008960016019010E+22 20.61190268558963 4.576062621513587 .5045760020161855E+22 32.21694109409591 12.03390101344848 .6013440024028510E+22 44.72137583705969 20.66761574094565 .6981120027895166E+22 58.84783037774702 30.92335026616636
          41           7   3.6564940108651351E-005  0.85262009153410734        2.8343123943925876E-002   2.0686254959651908E-018   29890.889902444243        6.3287881006941541E-010   4.9963449578859318E-031	.1036800004142849E+22 4.338600703974387 .1914006874029937 .2004480008009508E+22 8.301533060454862 .2836130284168315 .3041280012152354E+22 12.52468822853241 .3595681799229918 .4008960016019010E+22 18.19107746132849 2.155237397252454 .5045760020161855E+22 26.63303065403659 6.449990573389165 .6013440024028510E+22 35.83547789321306 11.78171779709901 .6981120027895166E+22 46.10928368860577 18.18480357702511
          42           7   4.6297978390327706E-005  0.73456037532112695        2.3847728372826980E-002   2.0967703553733717E-018   27867.240330580447        6.4238380584458873E-010   5.2507013838867372E-031	.1036800004142849E+22 4.341416290517732 .1942162739463383 .2004480008009508E+22 8.298216529529858 .2802964974918275 .3041280012152354E+22 12.99539304745778 .8302729988483630 .4008960016019010E+22 21.02178250703844 4.985942442962401 .5045760020161855E+22 33.10508203939563 12.92204195874821 .6013440024028510E+22 46.11858485786034 22.06482476174630 .6981120027895166E+22 60.85869605450051 32.93421594291986
          43           7   3.9020487688366561E-005  0.70812330016809300        2.5309411099900179E-002   2.1751783410285631E-018   22866.533375222120        6.3769589498776868E-010   4.8814119924896866E-031	.1036800004142849E+22 4.308039550489555 .1608395339181612 .2004480008009508E+22 8.242545662008991 .2246256299709639 .3041280012152354E+22 12.72333961828425 .5582195696748331 .4008960016019010E+22 19.79884792191288 3.763007857836846 .5045760020161855E+22 30.35951454955972 10.17647446891231 .6013440024028510E+22 41.71069981767439 17.65693972156035 .6981120027895166E+22 54.43279023280587 26.50831012122520
          44           7   3.5241155969590647E-005  0.77215511336182696        2.4369178374725110E-002   1.8216345048240174E-018   31336.016597205311        6.2571845220037788E-010   5.6729777148844719E-031	.1036800004142849E+22 4.394531552377249 .2473315358058538 .2004480008009508E+22 8.394507920699890 .3765878886618611 .3041280012152354E+22 12.72730371612012 .5621836675107023 .4008960016019010E+22 18.75372033622730 2.717880272151264 .5045760020161855E+22 27.70134109101123 7.518301010363809 .6013440024028510E+22 37.40411317352320 13.35035307740915 .6981120027895166E+22 48.23456893397192 20.31008882239126
          45           7   3.6416404854178372E-005  0.79711594285648291        2.1199640920485097E-002   1.8870065744770548E-018   26842.489636178536        6.6364561423327987E-010   5.1999896473856951E-031	.1036800004142849E+22 4.355125147171457 .2079251306000640 .2004480008009508E+22 8.331614471699613 .3136944396615830 .3041280012152354E+22 12.66594355765182 .5008235090424029 .4008960016019010E+22 18.82992114441219 2.794081080336156 .5045760020161855E+22 28.02338989320666 7.840349812559236 .6013440024028510E+22 37.99021255532219 13.93645245920815 .6981120027895166E+22 49.12617668639056 21.20169657480990
          46           7   3.0438594088663428E-005  0.79271485338760483        2.4523152963765615E-002   2.2244539594139254E-018   32415.806837533106        5.0958628270606561E-010   5.1870132491325290E-031	.1036800004142849E+22 4.349687047418104 .2024870308467104 .2004480008009508E+22 8.314158492509202 .2962384604711716 .3041280012152354E+22 12.48140017904934 .3162801304399244 .4008960016019010E+22 17.44918042395566 1.413340359879625 .5045760020161855E+22 24.76722366567698 4.584183585029562 .6013440024028510E+22 32.81120809656118 8.757448000447141 .6981120027895166E+22 41.78700255832721 13.86252244674654
          47           7   3.6102637110704933E-005  0.83653479006529963        2.7539978090105513E-002   2.0794143603425588E-018   29864.755343383418        5.8882385429383586E-010   4.4259149719218475E-031	.1036800004142849E+22 4.317174985842900 .1699749692715063 .2004480008009508E+22 8.278105803519384 .2601857714813549 .3041280012152354E+22 12.50365970391872 .3385396553093040 .4008960016019010E+22 18.20082955270743 2.164989488631392 .5045760020161855E+22 26.68512991654235 6.502089835894928 .6013440024028510E+22 35.92769592780677 11.87393583169273 .6981120027895166E+22 46.24462960756673 18.32014949598607
          48           7   3.8608448001717619E-005  0.77598902377830559        2.2535408380796769E-002   2.2211165627729788E-018   28904.945413319827        7.0336416312041040E-010   5.7130795909361926E-031	.1036800004142849E+22 4.344402645039576 .1972026284681824 .2004480008009508E+22 8.288507632775463 .2705876007374308 .3041280012152354E+22 12.68748532347582 .5223652748663987 .4008960016019010E+22 19.34637855749726 3.310538493421222 .5045760020161855E+22 29.29521859416517 9.112178513517751 .6013440024028510E+22 40.03147298305511 15.97771288694107 .6981120027895166E+22 52.04734730761461 24.12286719603394
          49           7   3.8446725406351765E-005  0.74195999471559770        2.7218787110517603E-002   1.8567533453376303E-018   34201.648678999562        5.0877482974235888E-010   5.0369019447567291E-031	.1036800004142849E+22 4.380798917595865 .2335989010244712 .2004480008009508E+22 8.387427952986549 .3695079209485196 .3041280012152354E+22 12.85066168277196 .6855416341625420 .4008960016019010E+22 19.53748769701183 3.501647632935787 .5045760020161855E+22 29.49649277874191 9.313452698094496 .6013440024028510E+22 40.24716551850687 16.19340542239283 .6981120027895166E+22 52.28306818841156 24.35858807683090
