dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.9902e+21,21.472,5.5111
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,5.0909e+21,37.085,16.721
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,6.054e+21,49.904,25.688
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.0172e+21,57.122,29.053
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.9803e+21,60.997,29.076
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,1.1007e+21,5.0501,0.6472
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,2.0639e+21,9.3215,1.066
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.027e+21,14.233,2.1249
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.9902e+21,28.528,12.567
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,5.0909e+21,55.692,35.329
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,6.054e+21,78.728,54.512
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.0172e+21,90.444,62.375
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.9803e+21,94.34,62.418
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,1.1007e+21,7.1942,2.7912
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,2.0639e+21,13.752,5.4967
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.027e+21,19.731,7.6234
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.9902e+21,28.765,12.804
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,5.0909e+21,76.845,56.481
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,6.054e+21,98.713,74.497
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.0172e+21,122.9,94.829
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.9803e+21,158.11,126.19
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,1.1007e+21,4.4029,2.065e-09
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,2.0639e+21,8.2555,2.0848e-08
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.027e+21,12.968,0.86004
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.9902e+21,25.358,9.3977
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,5.0909e+21,47.538,27.175
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,6.054e+21,65.926,41.71
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.0172e+21,75.488,47.42
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.9803e+21,79.374,47.453
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,1.1007e+21,7.069,2.666
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,2.0639e+21,12.893,4.6373
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.027e+21,19.353,7.2453
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.9902e+21,35.342,19.381
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,5.0909e+21,64.737,44.373
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,6.054e+21,89.699,65.482
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.0172e+21,99.999,71.93
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.9803e+21,103.89,71.971
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,1.1007e+21,7.6054,3.2025
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,2.0639e+21,11.491,3.2353
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.027e+21,15.344,3.2359
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.9902e+21,19.197,3.2359
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,5.0909e+21,23.6,3.2367
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,6.054e+21,27.854,3.6378
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.0172e+21,32.208,4.1391
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.9803e+21,36.069,4.1472
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,1.1007e+21,7.8494,3.4465
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,2.0639e+21,15.049,6.7933
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.027e+21,23.823,11.715
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.9902e+21,46.582,30.622
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,5.0909e+21,122.97,102.6
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,6.054e+21,215.94,191.72
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.0172e+21,382.65,354.58
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.9803e+21,875.62,843.7
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,1.1007e+21,4.6612,0.25825
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,2.0639e+21,8.6306,0.37505
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.027e+21,13.253,1.1454
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.9902e+21,26.673,10.713
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,5.0909e+21,51.942,31.578
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,6.054e+21,73.064,48.847
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.0172e+21,83.765,55.696
