dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,1.1007e+21,4.403,3.3212e-05
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,2.0639e+21,8.2556,3.3212e-05
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,3.027e+21,12.301,0.19334
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,3.9902e+21,17.994,2.0338
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,5.0909e+21,27.807,7.4436
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,6.054e+21,37.745,13.529
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,7.0172e+21,50.615,22.546
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,7.9803e+21,63.184,31.262
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,1.1007e+21,4.4029,0.0
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,2.0639e+21,8.2555,0.0
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.027e+21,12.32,0.21197
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.9902e+21,17.93,1.9698
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,5.0909e+21,27.357,6.9939
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,6.054e+21,36.778,12.562
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.0172e+21,48.83,20.762
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.9803e+21,60.49,28.569
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,1.1007e+21,4.4357,0.032796
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,2.0639e+21,8.3124,0.056847
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.027e+21,12.706,0.59791
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.9902e+21,19.972,4.0109
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,5.0909e+21,33.208,12.844
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,6.054e+21,46.644,22.427
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.0172e+21,64.836,36.768
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.9803e+21,83.197,51.276
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,1.1007e+21,4.6397,0.23674
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,2.0639e+21,8.6999,0.44433
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.027e+21,12.715,0.60693
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.9902e+21,18.076,2.1149
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,5.0909e+21,28.894,8.5304
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,6.054e+21,56.801,32.585
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.0172e+21,83.338,55.27
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.9803e+21,104.06,72.14
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,1.1007e+21,4.4029,2.0649e-09
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,2.0639e+21,8.2555,1.6622e-05
