dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,8.0015e+21,70.752,38.746
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,1.007e+21,4.028,9.6518e-08
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,2.0004e+21,8.0015,9.8917e-08
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,3.0074e+21,12.277,0.2473
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,4.0008e+21,21.193,5.1904
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,5.0077e+21,34.281,14.25
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,6.0011e+21,47.039,23.035
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,7.0081e+21,54.071,26.039
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,8.0015e+21,58.069,26.062
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,1.007e+21,4.028,7.0565e-08
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,2.0004e+21,8.0015,1.4129e-07
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,3.0074e+21,12.327,0.29722
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,4.0008e+21,21.152,5.1489
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,5.0077e+21,33.61,13.579
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,6.0011e+21,45.579,21.574
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,7.0081e+21,52.128,24.095
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,8.0015e+21,56.12,24.114
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,1.007e+21,6.4064,2.3784
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,2.0004e+21,12.972,4.9704
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,3.0074e+21,19.507,7.4774
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,4.0008e+21,32.026,16.023
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,5.0077e+21,48.538,28.507
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,6.0011e+21,63.061,39.057
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,7.0081e+21,69.763,41.731
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,8.0015e+21,73.763,41.757
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,1.007e+21,10.123,6.0955
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,2.0004e+21,19.74,11.739
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,3.0074e+21,29.433,17.403
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,4.0008e+21,35.949,19.946
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,5.0077e+21,39.999,19.968
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,6.0011e+21,43.982,19.977
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,7.0081e+21,53.209,25.177
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,8.0015e+21,65.873,33.867
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,1.007e+21,4.028,1.8534e-06
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,2.0004e+21,8.0015,1.8534e-06
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,3.0074e+21,12.077,0.047586
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,4.0008e+21,18.343,2.3399
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,5.0077e+21,27.523,7.492
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,6.0011e+21,36.925,12.92
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,7.0081e+21,42.799,14.767
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,8.0015e+21,46.787,14.781
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,1.007e+21,4.028,0.0
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,2.0004e+21,8.0015,0.0
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.0074e+21,12.129,0.099543
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,4.0008e+21,18.896,2.8933
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,5.0077e+21,28.367,8.3359
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,6.0011e+21,37.738,13.734
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.0081e+21,43.523,15.49
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,8.0015e+21,47.51,15.504
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,1.007e+21,4.4472,0.41922
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,2.0004e+21,8.7216,0.72011
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.0074e+21,13.065,1.0357
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,4.0008e+21,23.011,7.0076
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,5.0077e+21,37.557,17.526
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,6.0011e+21,51.585,27.58
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.0081e+21,59.104,31.072
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,8.0015e+21,63.104,31.098
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,1.007e+21,6.0139,1.9859
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,2.0004e+21,11.995,3.9931
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.0074e+21,17.617,5.588
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,4.0008e+21,22.589,6.5865
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,5.0077e+21,31.448,11.417
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,6.0011e+21,43.044,19.04
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.0081e+21,57.244,29.211
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,8.0015e+21,74.625,42.619
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,1.007e+21,4.028,0.0
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,2.0004e+21,8.0015,0.0
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.0074e+21,12.516,0.48649
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,4.0008e+21,22.486,6.4834
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,5.0077e+21,36.444,16.413
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,6.0011e+21,49.68,25.675
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.0081e+21,56.586,28.554
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,8.0015e+21,60.58,28.574
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,1.007e+21,5.9012,1.8732
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,2.0004e+21,11.283,3.2817
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.0074e+21,16.818,4.7885
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,4.0008e+21,28.954,12.951
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,5.0077e+21,45.598,25.567
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,6.0011e+21,62.064,38.059
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.0081e+21,69.916,41.883
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,8.0015e+21,73.916,41.91
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,1.007e+21,6.4066,2.3786
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,2.0004e+21,10.397,2.3954
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.0074e+21,14.425,2.3955
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,4.0008e+21,18.399,2.3955
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,5.0077e+21,22.427,2.3955
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,6.0011e+21,26.4,2.3958
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.0081e+21,30.431,2.3983
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,8.0015e+21,34.408,2.402
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,1.007e+21,6.336,2.308
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,2.0004e+21,12.861,4.8593
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.0074e+21,20.235,8.2055
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,4.0008e+21,36.171,20.168
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,5.0077e+21,60.531,40.5
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,6.0011e+21,89.019,65.015
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.0081e+21,120.18,92.152
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,8.0015e+21,171.18,139.17
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,1.007e+21,4.1522,0.12422
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,2.0004e+21,8.1725,0.17097
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.0074e+21,12.338,0.30817
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,4.0008e+21,21.531,5.5279
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,5.0077e+21,35.089,15.058
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,6.0011e+21,48.334,24.329
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.0081e+21,55.472,27.44
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,8.0015e+21,59.47,27.464
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,1.007e+21,4.028,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,2.0004e+21,8.0015,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.0074e+21,12.029,2.285e-09
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,4.0008e+21,16.003,1.1721e-08
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,5.0077e+21,20.989,0.9576
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,6.0011e+21,26.853,2.8488
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.0081e+21,31.618,3.5856
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,8.0015e+21,35.599,3.5926
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,1.007e+21,4.5873,0.55932
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,2.0004e+21,9.3657,1.3642
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.0074e+21,14.254,2.2244
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,4.0008e+21,23.808,7.8053
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,5.0077e+21,37.148,17.117
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,6.0011e+21,49.555,25.551
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.0081e+21,56.031,27.998
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,8.0015e+21,60.025,28.019
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,1.007e+21,4.028,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,2.0004e+21,8.0015,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.0074e+21,12.135,0.10565
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,4.0008e+21,18.711,2.7079
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,5.0077e+21,27.977,7.9464
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,6.0011e+21,37.256,13.251
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.0081e+21,43.026,14.993
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,8.0015e+21,47.013,15.007
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,1.007e+21,5.8796,1.8517
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,2.0004e+21,12.37,4.3682
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.0074e+21,20.301,8.2712
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,4.0008e+21,36.354,20.351
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,5.0077e+21,62.693,42.662
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,6.0011e+21,94.132,70.127
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.0081e+21,121.89,93.858
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,8.0015e+21,150.52,118.51
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,1.007e+21,4.9609,0.93297
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,2.0004e+21,9.2694,1.2679
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.0074e+21,13.299,1.2697
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,4.0008e+21,17.724,1.7208
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,5.0077e+21,24.648,4.6173
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,6.0011e+21,32.142,8.137
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.0081e+21,37.354,9.3213
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,8.0015e+21,41.339,9.3332
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,1.007e+21,4.0281,9.7216e-05
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,2.0004e+21,8.0016,0.00010919
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.0074e+21,12.411,0.38191
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,4.0008e+21,21.571,5.5682
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,5.0077e+21,34.336,14.305
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,6.0011e+21,46.503,22.498
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.0081e+21,53.104,25.072
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,8.0015e+21,57.097,25.091
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,1.007e+21,4.0302,0.0022596
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,2.0004e+21,8.0038,0.0022596
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.0074e+21,12.89,0.86046
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,4.0008e+21,25.475,9.4722
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,5.0077e+21,43.233,23.202
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,6.0011e+21,59.755,35.751
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.0081e+21,68.372,40.34
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,8.0015e+21,72.376,40.37
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,1.007e+21,6.1695,2.1416
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,2.0004e+21,12.201,4.1998
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.0074e+21,17.814,5.7846
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,4.0008e+21,22.681,6.6781
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,5.0077e+21,28.499,8.4684
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,6.0011e+21,34.717,10.712
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.0081e+21,39.451,11.419
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,8.0015e+21,43.434,11.428
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,1.007e+21,6.8712,2.8432
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,2.0004e+21,12.744,4.7422
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.0074e+21,18.505,6.4755
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,4.0008e+21,28.448,12.445
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,5.0077e+21,41.458,21.427
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,6.0011e+21,53.133,29.129
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,7.0081e+21,59.157,31.125
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,8.0015e+21,63.151,31.145
