dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,3.027e+21,12.55,0.44228
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,3.9902e+21,19.311,3.3506
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,5.0909e+21,31.416,11.053
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,6.054e+21,43.628,19.412
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,7.0172e+21,59.957,31.888
3.75e-05,0.87533,0.023223,4.54e-18,33829.0,6.69e-09,1.84e-30,7.9803e+21,76.118,44.196
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,1.1007e+21,4.7866,0.38368
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,2.0639e+21,8.6728,0.41725
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,3.027e+21,13.555,1.4473
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,3.9902e+21,23.543,7.5827
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,5.0909e+21,49.07,28.706
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,6.054e+21,98.33,74.114
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,7.0172e+21,215.85,187.78
4.32e-05,0.53298,0.035775,3e-18,23177.0,9.82e-10,2.01e-30,7.9803e+21,2190500.0,2190500.0
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,1.1007e+21,4.4103,0.0073817
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,2.0639e+21,8.2666,0.011084
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,3.027e+21,12.119,0.011347
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,3.9902e+21,15.972,0.011347
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,5.0909e+21,21.704,1.3404
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,6.054e+21,27.951,3.7343
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,7.0172e+21,35.744,7.6748
2.14e-05,0.88422,0.025718,2.2e-18,277890.0,5.09e-09,1.36e-31,7.9803e+21,43.626,11.705
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,1.1007e+21,4.4312,0.028302
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,2.0639e+21,8.3659,0.11035
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,3.027e+21,13.219,1.1104
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,3.9902e+21,21.994,6.0334
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,5.0909e+21,38.568,18.204
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,6.054e+21,55.634,31.418
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,7.0172e+21,80.257,52.188
5.04e-05,0.71982,0.025329,5.66e-19,3764.6,1.32e-10,7.46e-32,7.9803e+21,109.19,77.271
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,1.1007e+21,4.4031,0.00010997
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,2.0639e+21,8.2557,0.00021493
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,3.027e+21,12.861,0.75336
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,3.9902e+21,20.986,5.025
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,5.0909e+21,36.221,15.858
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,6.054e+21,51.835,27.618
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,7.0172e+21,73.659,45.591
5.13e-05,0.87774,0.027974,1.94e-17,5463.7,1.51e-10,1.89e-30,7.9803e+21,96.408,64.487
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,1.1007e+21,4.4032,0.00021504
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,2.0639e+21,8.2559,0.00040019
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,3.027e+21,12.771,0.66323
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,3.9902e+21,20.389,4.4278
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,5.0909e+21,34.305,13.941
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,6.054e+21,48.363,24.146
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,7.0172e+21,67.545,39.476
3.55e-05,0.64715,0.018755,1.37e-17,57264.0,1.32e-09,1.01e-30,7.9803e+21,86.899,54.978
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,1.1007e+21,4.7334,0.3305
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,2.0639e+21,8.9363,0.68082
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,3.027e+21,13.988,1.8794
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,3.9902e+21,23.125,7.1644
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,5.0909e+21,43.606,23.243
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,6.054e+21,76.515,52.299
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,7.0172e+21,147.46,119.39
4.63e-05,0.5396,0.044983,1.1e-18,161160.0,2.19e-10,3.6e-31,7.9803e+21,26552.0,26520.0
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,1.1007e+21,5.4635,1.0606
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,2.0639e+21,10.146,1.8903
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,3.027e+21,14.762,2.654
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,3.9902e+21,20.764,4.8034
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,5.0909e+21,32.857,12.493
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,6.054e+21,62.813,38.597
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,7.0172e+21,86.086,58.017
2.43e-05,0.78103,0.034747,6.62e-19,160270.0,1.06e-09,3.85e-30,7.9803e+21,107.66,75.735
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,1.1007e+21,4.4031,0.00012039
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,2.0639e+21,8.2556,0.00012039
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,3.027e+21,12.533,0.42483
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,3.9902e+21,19.318,3.3578
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,5.0909e+21,31.548,11.184
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,6.054e+21,43.96,19.744
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,7.0172e+21,60.528,32.459
4.42e-05,0.88406,0.04512,1.65e-18,11840.0,8.02e-10,7.22e-32,7.9803e+21,76.952,45.031
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,1.1007e+21,4.4029,2.0722e-22
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,2.0639e+21,8.2555,2.0722e-22
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.027e+21,12.513,0.40508
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,3.9902e+21,19.05,3.089
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,5.0909e+21,30.551,10.187
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,6.054e+21,42.083,17.867
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.0172e+21,57.252,29.183
3.34e-05,0.68003,0.040369,3.08e-18,3960.1,5.07e-09,1.71e-31,7.9803e+21,72.073,40.151
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,1.1007e+21,4.448,0.045015
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,2.0639e+21,8.3374,0.081879
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.027e+21,13.003,0.89455
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,3.9902e+21,21.398,5.4374
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,5.0909e+21,37.216,16.852
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,6.054e+21,53.475,29.259
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.0172e+21,76.297,48.228
5.32e-05,0.82077,0.0334,3.04e-18,20990.0,1.02e-10,1.84e-31,7.9803e+21,100.29,68.367
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,1.1007e+21,4.685,0.28205
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,2.0639e+21,8.7981,0.54255
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.027e+21,13.091,0.98315
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,3.9902e+21,19.664,3.7036
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,5.0909e+21,33.567,13.203
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,6.054e+21,67.937,43.72
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.0172e+21,90.652,62.584
2.63e-05,0.66763,0.045047,4.82e-19,3441.6,2.06e-09,9.47e-31,7.9803e+21,119.31,87.39
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,1.1007e+21,4.4029,1.9234e-09
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,2.0639e+21,8.2555,1.535e-05
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.027e+21,12.788,0.6798
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.9902e+21,20.457,4.4961
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,5.0909e+21,34.44,14.077
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,6.054e+21,48.53,24.314
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.0172e+21,67.77,39.701
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.9803e+21,87.084,55.162
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,1.1007e+21,4.6742,0.27128
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,2.0639e+21,8.7302,0.47467
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.027e+21,13.478,1.3695
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.9902e+21,21.633,5.6726
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,5.0909e+21,36.68,16.316
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,6.054e+21,52.055,27.839
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.0172e+21,73.623,45.555
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.9803e+21,97.425,65.504
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,1.1007e+21,4.8824,0.47947
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,2.0639e+21,8.7433,0.48778
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.027e+21,12.597,0.4889
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.9902e+21,16.45,0.48894
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,5.0909e+21,22.586,2.2228
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,6.054e+21,29.165,4.9487
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.0172e+21,38.195,10.126
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.9803e+21,58.665,26.743
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,1.1007e+21,4.7677,0.36477
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,2.0639e+21,8.9791,0.72354
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.027e+21,14.155,2.0467
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.9902e+21,24.613,8.6522
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,5.0909e+21,48.746,28.382
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,6.054e+21,96.624,72.408
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.0172e+21,154.43,126.36
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.9803e+21,278.57,246.64
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,1.1007e+21,4.4057,0.0028
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,2.0639e+21,8.2596,0.0040827
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.027e+21,12.862,0.75391
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.9902e+21,20.989,5.0284
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,5.0909e+21,36.159,15.796
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,6.054e+21,51.69,27.474
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.0172e+21,73.254,45.185
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.9803e+21,95.554,63.632
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,1.1007e+21,4.4029,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,2.0639e+21,8.2555,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.027e+21,12.108,8.2182e-05
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.9902e+21,17.046,1.085
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,5.0909e+21,25.014,4.6499
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,6.054e+21,33.017,8.8007
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.0172e+21,43.082,15.013
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.9803e+21,52.761,20.84
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,1.1007e+21,4.4668,0.063872
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,2.0639e+21,8.41,0.15453
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.027e+21,13.074,0.96637
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.9902e+21,21.075,5.1139
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,5.0909e+21,35.745,15.381
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,6.054e+21,50.595,26.379
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.0172e+21,70.955,42.887
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.9803e+21,91.831,59.91
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,1.1007e+21,4.4029,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,2.0639e+21,8.2555,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.027e+21,12.52,0.41221
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.9902e+21,19.101,3.1404
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,5.0909e+21,30.752,10.388
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,6.054e+21,42.462,18.246
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.0172e+21,58.004,29.935
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.9803e+21,73.173,41.252
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,1.1007e+21,4.6425,0.23951
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,2.0639e+21,8.7811,0.52559
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.027e+21,13.855,1.7472
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.9902e+21,23.312,7.3513
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,5.0909e+21,44.029,23.665
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,6.054e+21,81.439,57.223
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.0172e+21,124.3,96.23
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.9803e+21,189.94,158.02
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,1.1007e+21,4.5406,0.13768
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,2.0639e+21,8.463,0.20752
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.027e+21,12.571,0.46301
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.9902e+21,18.718,2.7574
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,5.0909e+21,29.717,9.3535
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,6.054e+21,40.974,16.758
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.0172e+21,55.842,27.773
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.9803e+21,70.58,38.659
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,1.1007e+21,4.4032,0.00022086
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,2.0639e+21,8.2558,0.00028354
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.027e+21,12.83,0.7216
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.9902e+21,20.616,4.6557
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,5.0909e+21,34.828,14.465
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,6.054e+21,49.169,24.953
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.0172e+21,68.829,40.76
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.9803e+21,88.869,56.948
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,1.1007e+21,4.4038,0.00088451
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,2.0639e+21,8.2564,0.00089975
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.027e+21,13.001,0.8932
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.9902e+21,21.492,5.5311
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,5.0909e+21,37.26,16.896
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,6.054e+21,53.244,29.028
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.0172e+21,75.703,47.635
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.9803e+21,99.165,67.243
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,1.1007e+21,4.7078,0.30483
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,2.0639e+21,8.8404,0.58488
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.027e+21,12.965,0.85675
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.9902e+21,18.789,2.8286
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,5.0909e+21,31.074,10.71
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,6.054e+21,66.212,41.995
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.0172e+21,88.599,60.53
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.9803e+21,115.22,83.303
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,1.1007e+21,4.8583,0.45537
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,2.0639e+21,8.9876,0.73203
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.027e+21,13.757,1.6485
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.9902e+21,22.294,6.3338
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,5.0909e+21,41.127,20.764
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,6.054e+21,78.514,54.297
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,7.0172e+21,120.04,91.969
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,7.9803e+21,188.89,156.97
