dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,3.027e+21,13.796,1.6878
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,3.9902e+21,31.669,15.708
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,5.0909e+21,66.204,45.84
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,6.054e+21,97.389,73.172
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,7.0172e+21,112.89,84.817
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,7.9803e+21,116.79,84.873
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,1.1007e+21,4.4029,8.5024e-18
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,2.0639e+21,8.2555,1.4208e-09
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,3.027e+21,12.352,0.24413
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,3.9902e+21,20.768,4.8073
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,5.0909e+21,35.825,15.461
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,6.054e+21,48.432,24.216
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,7.0172e+21,55.579,27.51
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,7.9803e+21,59.454,27.533
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,1.1007e+21,4.403,1.0617e-05
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,2.0639e+21,8.2564,0.00087433
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,3.027e+21,14.204,2.0962
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,3.9902e+21,35.024,19.063
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,5.0909e+21,77.841,57.477
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,6.054e+21,118.22,93.999
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,7.0172e+21,134.31,106.24
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,7.9803e+21,138.23,106.31
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,1.1007e+21,8.7602,4.3572
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,2.0639e+21,13.495,5.2391
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,3.027e+21,17.659,5.5506
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,3.9902e+21,28.802,12.841
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,5.0909e+21,84.752,64.389
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,6.054e+21,118.27,94.052
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,7.0172e+21,199.54,171.47
3.8e-05,0.86101,0.028874,2.59e-18,10654.0,1.23e-10,1.52e-30,7.9803e+21,447.49,415.57
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,1.1007e+21,4.6931,0.29019
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,2.0639e+21,8.7874,0.53184
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,3.027e+21,13.989,1.8811
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,3.9902e+21,31.907,15.946
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,5.0909e+21,68.254,47.89
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,6.054e+21,101.83,77.617
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,7.0172e+21,115.31,87.242
4.18e-05,0.67026,0.015896,1.3e-18,4142.8,5.52e-10,1.43e-31,7.9803e+21,119.22,87.299
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,1.1007e+21,5.7245,1.3215
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,2.0639e+21,11.749,3.4936
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,3.027e+21,18.765,6.6568
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,3.9902e+21,33.815,17.855
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,5.0909e+21,67.792,47.428
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,6.054e+21,121.53,97.317
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,7.0172e+21,175.76,147.69
3.68e-05,0.58015,0.064565,2.93e-19,235820.0,6.17e-09,1.14e-31,7.9803e+21,277.89,245.97
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,1.1007e+21,5.8287,1.4258
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,2.0639e+21,9.7013,1.4458
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,3.027e+21,14.048,1.9394
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,3.9902e+21,26.449,10.489
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,5.0909e+21,48.96,28.597
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,6.054e+21,165.26,141.04
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,7.0172e+21,467.16,439.09
3.18e-05,0.50007,0.064101,9.35e-18,112360.0,8.99e-11,9.68e-31,7.9803e+21,1970.5,1938.6
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,1.1007e+21,4.4029,0.0
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,2.0639e+21,8.2555,0.0
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,3.027e+21,12.108,4.6165e-09
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,3.9902e+21,18.82,2.8591
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,5.0909e+21,30.608,10.245
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,6.054e+21,40.398,16.182
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,7.0172e+21,46.475,18.407
2.24e-05,0.62188,0.055441,1.27e-17,105140.0,3.58e-08,2.22e-31,7.9803e+21,50.344,18.423
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,1.1007e+21,5.104,0.70106
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,2.0639e+21,10.409,2.1533
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,3.027e+21,16.953,4.8453
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,3.9902e+21,31.503,15.542
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,5.0909e+21,78.125,57.761
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,6.054e+21,129.7,105.49
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,7.0172e+21,183.03,154.96
3.66e-05,0.67287,0.052894,2.18e-19,8939.6,7.23e-09,1.56e-31,7.9803e+21,261.79,229.87
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,1.1007e+21,4.6804,0.27749
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,2.0639e+21,9.4258,1.1702
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,3.027e+21,14.582,2.4736
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,3.9902e+21,24.805,8.8447
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,5.0909e+21,43.596,23.232
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,6.054e+21,81.462,57.245
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,7.0172e+21,118.69,90.621
2.39e-05,0.59007,0.020576,3.95e-19,14302.0,1.91e-09,6.02e-32,7.9803e+21,141.9,109.98
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,1.1007e+21,4.5229,0.11995
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,2.0639e+21,8.3755,0.11995
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,3.027e+21,14.39,2.2818
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,3.9902e+21,36.651,20.69
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,5.0909e+21,84.092,63.729
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,6.054e+21,129.13,104.91
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,7.0172e+21,147.26,119.19
5.81e-05,0.769,0.020415,5.5e-18,33340.0,2.1e-08,2.85e-30,7.9803e+21,151.19,119.27
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,1.1007e+21,4.4029,1.7517e-08
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,2.0639e+21,8.2555,1.7684e-07
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,3.027e+21,12.892,0.78345
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,3.9902e+21,25.411,9.4507
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,5.0909e+21,48.351,27.987
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,6.054e+21,67.448,43.231
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,7.0172e+21,77.154,49.085
3.45e-05,0.70511,0.02864,1.95e-17,47205.0,2.35e-10,7.79e-32,7.9803e+21,81.041,49.12
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,1.1007e+21,4.6917,0.2888
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,2.0639e+21,8.5444,0.28885
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,3.027e+21,13.572,1.464
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,3.9902e+21,30.741,14.78
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,5.0909e+21,64.644,44.28
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,6.054e+21,95.298,71.082
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,7.0172e+21,110.45,82.384
5.53e-05,0.90014,0.037567,7.7e-18,79519.0,4.66e-10,4.49e-31,7.9803e+21,114.36,82.44
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,1.1007e+21,8.6346,4.2317
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,2.0639e+21,15.09,6.8342
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,3.027e+21,21.082,8.9735
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,3.9902e+21,29.213,13.253
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,5.0909e+21,66.114,45.75
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,6.054e+21,111.68,87.465
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,7.0172e+21,126.92,98.847
2.17e-05,0.79554,0.015249,1.36e-18,7356.1,9.03e-09,4.37e-30,7.9803e+21,148.48,116.56
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,1.1007e+21,4.4029,0.0
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,2.0639e+21,8.2555,0.0
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,3.027e+21,13.632,1.5241
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,3.9902e+21,30.638,14.678
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,5.0909e+21,63.181,42.818
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,6.054e+21,91.972,67.755
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,7.0172e+21,106.54,78.472
5.86e-05,0.63021,0.055072,1.47e-17,17011.0,5.57e-08,1.05e-31,7.9803e+21,110.45,78.525
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,1.1007e+21,7.5555,3.1526
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,2.0639e+21,14.742,6.4864
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,3.027e+21,23.411,11.303
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,3.9902e+21,44.629,28.668
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,5.0909e+21,117.52,97.153
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,6.054e+21,194.01,169.8
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,7.0172e+21,301.81,273.74
4.06e-05,0.80272,0.015094,2.26e-19,103080.0,3.17e-09,4.17e-31,7.9803e+21,458.7,426.78
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,1.1007e+21,4.5415,0.13855
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,2.0639e+21,8.7395,0.48401
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,3.027e+21,13.813,1.7048
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,3.9902e+21,26.091,10.13
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,5.0909e+21,50.026,29.663
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,6.054e+21,107.37,83.155
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,7.0172e+21,129.93,101.87
3.29e-05,0.83166,0.037134,2.09e-19,4591.7,4.2e-08,1.95e-31,7.9803e+21,169.29,137.37
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,1.1007e+21,4.403,9.9232e-05
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,2.0639e+21,8.2556,9.9234e-05
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,3.027e+21,12.394,0.28589
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,3.9902e+21,21.021,5.0603
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,5.0909e+21,36.259,15.895
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,6.054e+21,48.919,24.703
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,7.0172e+21,56.103,28.034
2.84e-05,0.73858,0.041326,6.07e-18,186090.0,4.84e-09,3.46e-31,7.9803e+21,59.978,28.056
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,1.1007e+21,11.817,7.4137
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,2.0639e+21,21.184,12.929
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,3.027e+21,32.131,20.023
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,3.9902e+21,57.755,41.794
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,5.0909e+21,147.41,127.04
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,6.054e+21,265.04,240.83
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,7.0172e+21,504.04,475.97
4.76e-05,0.7258,0.029601,1.38e-18,186010.0,9.16e-09,4.25e-30,7.9803e+21,1898.6,1866.7
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,1.1007e+21,5.7711,1.3681
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,2.0639e+21,12.008,3.7529
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,3.027e+21,20.58,8.4722
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,3.9902e+21,46.626,30.665
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,5.0909e+21,111.22,90.853
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,6.054e+21,182.62,158.41
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,7.0172e+21,257.34,229.27
5.63e-05,0.53716,0.041288,2.11e-19,129700.0,2.91e-08,1.82e-31,7.9803e+21,372.49,340.57
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,1.1007e+21,5.2983,0.89535
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,2.0639e+21,9.6624,1.4069
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,3.027e+21,15.27,3.1619
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,3.9902e+21,35.663,19.702
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,5.0909e+21,78.345,57.982
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,6.054e+21,118.82,94.6
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,7.0172e+21,134.53,106.46
5.6e-05,0.54048,0.047435,1.53e-18,89191.0,8.21e-09,2.4e-31,7.9803e+21,138.44,106.52
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,1.1007e+21,5.5253,1.1224
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,2.0639e+21,9.3779,1.1224
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,3.027e+21,13.23,1.1224
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,3.9902e+21,17.64,1.6794
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,5.0909e+21,28.029,7.665
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,6.054e+21,37.064,12.847
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,7.0172e+21,42.838,14.77
2.38e-05,0.82377,0.038845,7.15e-18,203960.0,9.63e-09,2.72e-30,7.9803e+21,46.71,14.788
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,1.1007e+21,4.4029,1.0695e-07
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,2.0639e+21,8.2555,3.026e-07
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,3.027e+21,13.646,1.5375
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,3.9902e+21,30.496,14.535
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,5.0909e+21,62.422,42.058
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,6.054e+21,90.528,66.312
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,7.0172e+21,105.29,77.217
3.99e-05,0.56206,0.035119,4.36e-18,19917.0,2.71e-08,3.8e-31,7.9803e+21,109.19,77.268
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,1.1007e+21,4.5512,0.14826
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,2.0639e+21,8.6067,0.35114
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,3.027e+21,13.486,1.3776
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,3.9902e+21,26.958,10.997
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,5.0909e+21,52.043,31.679
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,6.054e+21,73.451,49.235
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,7.0172e+21,84.338,56.27
4.53e-05,0.7943,0.059177,3.68e-19,11617.0,5.2e-08,1.91e-31,7.9803e+21,88.227,56.306
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,1.1007e+21,4.4041,0.0011172
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,2.0639e+21,8.2578,0.0022846
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,3.027e+21,12.455,0.34668
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,3.9902e+21,21.696,5.7349
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,5.0909e+21,38.128,17.764
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,6.054e+21,51.743,27.527
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,7.0172e+21,59.273,31.204
2.59e-05,0.6779,0.019693,1.57e-17,61183.0,1.58e-09,3.57e-31,7.9803e+21,63.186,31.265
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,1.1007e+21,5.579,1.176
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,2.0639e+21,9.4317,1.1761
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,3.027e+21,13.957,1.8493
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,3.9902e+21,32.974,17.014
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,5.0909e+21,71.122,50.759
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,6.054e+21,106.79,82.571
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,7.0172e+21,120.89,92.82
4.1e-05,0.62019,0.016432,9.6e-18,77398.0,1.03e-09,2.87e-30,7.9803e+21,124.8,92.881
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,1.1007e+21,4.4029,6.621e-09
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,2.0639e+21,8.2555,2.498e-08
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,3.027e+21,13.622,1.5135
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,3.9902e+21,30.527,14.567
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,5.0909e+21,62.818,42.454
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,6.054e+21,91.232,67.016
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,7.0172e+21,105.85,77.782
4.04e-05,0.54524,0.040696,5.32e-18,10487.0,9.61e-10,1.23e-31,7.9803e+21,109.75,77.834
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,1.1007e+21,8.9281,4.5252
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,2.0639e+21,13.427,5.1711
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,3.027e+21,18.34,6.2324
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,3.9902e+21,32.995,17.034
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,5.0909e+21,106.36,85.993
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,6.054e+21,164.95,140.73
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,7.0172e+21,325.89,297.83
3.45e-05,0.67136,0.048086,2.84e-18,163850.0,1.08e-08,4.15e-30,7.9803e+21,1119.6,1087.7
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,1.1007e+21,7.2114,2.8085
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,2.0639e+21,14.242,5.9866
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,3.027e+21,21.349,9.2408
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,3.9902e+21,33.255,17.295
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,5.0909e+21,86.873,66.509
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,6.054e+21,113.56,89.345
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,7.0172e+21,153.88,125.81
3.04e-05,0.71069,0.05816,4.11e-19,136510.0,1.63e-09,2.69e-31,7.9803e+21,216.3,184.38
5.96e-05,0.72285,0.035724,3.72e-18,211290.0,1.94e-08,2.02e-30,1.1007e+21,6.38,1.9771
5.96e-05,0.72285,0.035724,3.72e-18,211290.0,1.94e-08,2.02e-30,2.0639e+21,10.234,1.9788
5.96e-05,0.72285,0.035724,3.72e-18,211290.0,1.94e-08,2.02e-30,3.027e+21,14.876,2.7681
5.96e-05,0.72285,0.035724,3.72e-18,211290.0,1.94e-08,2.02e-30,3.9902e+21,35.955,19.994
